path,bytes,sha256,mtime,extension,git_present_exact,git_present_different,git_present_status,ignored_reason,likely_stage,classification,decision_bearing,sensitive_or_protected,sensitive_class,large_or_generated,fresh_hash_performed,existing_manifest_sha256_if_available,recommended_action,reason,proposed_repo_path,git_filter_alters_bytes,applicable_attributes,exact_byte_preservation_possible
scripts/v4/run_full104_refit_null_block_major_v1.zip,11502,bff3533b5a5561a4118dfe48e84b9c6c86c7cbe299f47d3818ba896988397169,2026-08-31T14:16:24+00:00,.zip,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/run_full104_refit_null_block_major_v1.zip,False,{},True
scripts/v4/validate_full104_block_major_gold_replicate_v1.py,8566,500da08bc9d2583aa88121d636884a01a2dbbd06d15e92921de193ab05b0e0c4,2026-08-31T16:14:18+00:00,.py,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_full104_block_major_gold_replicate_v1.py,False,{},True
scripts/v4/benchmark_full104_physical_read_locality_v1.py,5062,af88b7d76c520e86c3d94c11a94b6395e175ce3d83d2b610c14d35b5f2db9b5e,2026-08-31T14:43:18+00:00,.py,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/benchmark_full104_physical_read_locality_v1.py,False,{},True
scripts/v4/preflight_full104_wsl_backend_v1.py,2865,038ac29fe411e056376ed18c73cd954cd12235d931187cc8f4e439c36c4a2653,2026-08-31T15:24:52+00:00,.py,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/preflight_full104_wsl_backend_v1.py,False,{},True
scripts/v4/build_full104_block_major_wsl_gate_v1.py,10211,44d76d3ec4e9566fef7bb59c94fe690bb1c6127f30b7e98530fbb5810d9e4968,2026-08-31T17:52:14+00:00,.py,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/build_full104_block_major_wsl_gate_v1.py,False,{},True
scripts/v4/launch_full104_block_major_wsl_all_v1.sh,834,6d6eea2ed9122c08b5d20b1c2ac34372316be1f98d1f2654ccde9ca15db28387,2026-08-31T17:55:54+00:00,.sh,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/launch_full104_block_major_wsl_all_v1.sh,False,{},True
scripts/v4/start_full104_block_major_wsl_all_v1.sh,513,1c8f7dd07702f751826ba226d9135d158e0d86cdd79e2c80c63500e64f6c9f4d,2026-08-31T17:52:56+00:00,.sh,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/start_full104_block_major_wsl_all_v1.sh,False,{},True
scripts/v4/resume_full104_block_major_wsl_all_v4.sh,727,310297e17f8d5d4b435ffc61208f510d27fcfeb24600ec6c36c2f8de1c140e32,2026-08-31T22:40:28+00:00,.sh,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/resume_full104_block_major_wsl_all_v4.sh,False,{},True
scripts/v4/monitor_full104_all_v4.ps1,2557,a091f3e309519fbb4e8efdc4a36d3859d814a3677aea2f6335c664771b796468,2026-08-31T22:44:58+00:00,.ps1,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/monitor_full104_all_v4.ps1,False,{},True
scripts/v4/independent_adjudicate_full104_refit_null_results_v1.py,22338,6a1d76c006e5283ba9dc6b05558d9f9b168d2f6da8c093d36b021168fee7354d,2026-09-01T12:51:18+00:00,.py,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/independent_adjudicate_full104_refit_null_results_v1.py,False,{},True
scripts/v4/compare_independent_full104_adjudication_v1.py,3912,3ebd26520a5b5c46c85eb85472982435f8df7ab904bf7d0c3cdf3c5c057e1696,2026-09-01T12:54:42+00:00,.py,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/compare_independent_full104_adjudication_v1.py,False,{},True
scripts/v4/finalize_full104_shared_no_prefix_controls_v1.py,6841,41622177f7c36e98a301fd77f2aec98211b021a2e4cbdc31139a4d079cfd34d0,2026-09-01T13:02:40+00:00,.py,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_full104_shared_no_prefix_controls_v1.py,False,{},True
scripts/v4/contextual_target_v1_f0_slow_reference.py,5945,80cd7aca623452355ba1a5b67fff77280e25cd9c83465c7fdb8222c8c97090b6,2026-09-01T17:41:14+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F0,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/contextual_target_v1_f0_slow_reference.py,False,{},True
scripts/v4/run_contextual_target_v1_f0.py,45899,2e4e5241be1ab1d671a100384d6d807bc66b6c6bdbd87ff15171d9120b25f6d3,2026-09-01T17:42:00+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F0,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/run_contextual_target_v1_f0.py,False,{},True
scripts/v4/contextual_target_v1_f0_authenticated_fixture.py,4549,6e865c3f23f6297cb6f9446f2108c8a2d3d8e6b72ec80a2e96ab45a7f8185587,2026-09-01T17:35:24+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F0,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/contextual_target_v1_f0_authenticated_fixture.py,False,{},True
scripts/v4/derive_contextual_target_f1_repair_v1.py,11758,63d9e153761c0a1f2d789e89abf2bff85f2dbe6dacaa9cea40232075e4b9c23d,2026-09-01T20:07:18+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/derive_contextual_target_f1_repair_v1.py,False,{},True
scripts/v4/benchmark_contextual_target_f1_repair_v1.py,20058,4229a6622887d4ecb0a966c8aaa35c18f10bd2a81dcac8e1685258fe0eaa81d6,2026-09-01T20:28:32+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/benchmark_contextual_target_f1_repair_v1.py,False,{},True
scripts/v4/validate_contextual_target_f1_repair_v1.py,12543,664a1f8c55ff3d52f2744477ef7d95951f7c2ad70746add34292a9eb72f75802,2026-09-01T20:27:56+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_repair_v1.py,False,{},True
scripts/v4/contextual_target_f1_decision_v1.py,8475,204859f48b96d1bb268d9249596b801537f2c911183dc4a20bc30fe5683e2d34,2026-09-01T20:27:28+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_GOVERNANCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/contextual_target_f1_decision_v1.py,False,{},True
scripts/v4/derive_contextual_target_f1_querydesign_repair_v2.py,34731,97532a40755866c7bec0cdc53a1c6ce93390e6b63c74d4078fe8c42728260594,2026-09-02T02:12:12+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/derive_contextual_target_f1_querydesign_repair_v2.py,False,{},True
scripts/v4/validate_contextual_target_f1_querydesign_repair_v2.py,12475,026d64a3268e601d1edeb7f27ee94fd39bff27d24a2b318ad7377314f68a271b,2026-09-02T02:07:40+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_querydesign_repair_v2.py,False,{},True
scripts/v4/contextual_target_f1_querydesign_decision_v2.py,21252,ac8157105b66ccd1617efb3740768a91711b429e5288afc34fb9a54adedcc462,2026-09-02T03:42:58+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_GOVERNANCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/contextual_target_f1_querydesign_decision_v2.py,False,{},True
scripts/v4/contextual_target_f1_population_firewall_v2.py,12072,6db3e377285e562346b86e555425a4256839b29713bf81827358070ad27f1ca0,2026-09-02T01:57:26+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/contextual_target_f1_population_firewall_v2.py,False,{},True
scripts/v4/finalize_contextual_target_f1_querydesign_repair_v2.py,1567,d1df71e651ccbb7515e383e30327370483cd62c224bd874e8521ec94a1890adc,2026-09-02T02:11:46+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_querydesign_repair_v2.py,False,{},True
scripts/v4/validate_contextual_target_f1_adjudicator_repair_v3.py,7734,c7df62eaabdb4a020befc81f0b2462dcde6df38455427a2bad27d4297e7d4dc1,2026-09-02T03:49:46+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_adjudicator_repair_v3.py,False,{},True
scripts/v4/contextual_target_f1_decision_integration_v3.py,8475,e2681cfdd624313a0686eee47adc9385643c6303256f6c08f68f3076354755e5,2026-09-02T03:49:22+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_GOVERNANCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/contextual_target_f1_decision_integration_v3.py,False,{},True
scripts/v4/finalize_contextual_target_f1_adjudicator_repair_v3.py,3943,627dcae48e0c3770d1779fd1567b509a62aad23f77aad72a4361f8e10801924b,2026-09-02T03:55:18+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_adjudicator_repair_v3.py,False,{},True
scripts/v4/contextual_target_f1_decision_v4.py,5027,5215faffe1e90b6567054fd7fb4d62d501787dbacd704e09ff28af9c65d45913,2026-09-02T04:29:20+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_GOVERNANCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/contextual_target_f1_decision_v4.py,False,{},True
scripts/v4/contextual_target_f1_decision_integration_v4.py,3113,5dfd5858f1e8865f871b633a033e400f2d7fb5e2fb52bebbc613f7efed1bce2a,2026-09-02T04:29:46+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_GOVERNANCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/contextual_target_f1_decision_integration_v4.py,False,{},True
scripts/v4/test_contextual_target_f1_decision_truth_table_v2.py,8610,0ea2a18098aaaeb8706c5901622800c6eca70a16b5a7c6f3d026b64de19338c2,2026-09-02T04:16:24+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_GOVERNANCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/test_contextual_target_f1_decision_truth_table_v2.py,False,{},True
scripts/v4/validate_contextual_target_f1_decision_truth_table_v2.py,9140,b993b0f838c89c5ac8ab34fcb2f5d7c1c56a2f1efe6bf8042123352e1332828e,2026-09-02T04:11:04+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_GOVERNANCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_decision_truth_table_v2.py,False,{},True
scripts/v4/finalize_contextual_target_f1_decision_truth_table_v2.py,3650,74bdb4210fe1321cd5021cb0896417d5adba9aaf49a58d5f6e255b21a4ea12fb,2026-09-02T04:21:04+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_GOVERNANCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_decision_truth_table_v2.py,False,{},True
scripts/v4/test_contextual_target_f1_legal_boolean_v1.py,3397,02f7f74d0a4875fe0641719dcc3c8e1f553c4d5e733a012e4891351950368972,2026-09-02T04:30:30+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/test_contextual_target_f1_legal_boolean_v1.py,False,{},True
scripts/v4/validate_contextual_target_f1_legal_boolean_v1.py,5322,a43cb85e3b6276ae4ab3806a5de21c029dd2beb113ba62f812a5eeb03d9ef524,2026-09-02T04:31:30+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_legal_boolean_v1.py,False,{},True
scripts/v4/finalize_contextual_target_f1_legal_boolean_v1.py,2976,6e8178201bf93f79a43a73c28458d14f4ed4987da58d86148e76c2e36e27348f,2026-09-02T04:35:16+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_legal_boolean_v1.py,False,{},True
scripts/v4/audit_contextual_target_f1_reader_forward_freeze_v1.py,13500,3a09e1cacba9edf77bb1803571d849ddc778ec09cb25a83c8a91b158e1ee3804,2026-09-02T04:54:34+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/audit_contextual_target_f1_reader_forward_freeze_v1.py,False,{},True
scripts/v4/build_full104_parallel_reuse_delta.py,22692,b1ef42ab6635b724b8be9980961ecc5bd762da9636a029da0a91d98737f036ad,2026-09-02T06:21:34+00:00,.py,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/build_full104_parallel_reuse_delta.py,False,{},True
scripts/v4/validate_full104_parallel_reuse_delta.py,7919,56b1875e2493a619df5697e247574cdd332dfd7e31a1f27b43fda97c374c5395,2026-09-02T06:21:38+00:00,.py,False,False,UNTRACKED_NONIGNORED,,FULL104,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_full104_parallel_reuse_delta.py,False,{},True
scripts/v4/audit_contextual_target_f1_nuisance_hc3_compatibility_v1.py,2123,73c78845c2b337be641291ce43c484bd828f2b52c654f549a0ac40841089bc70,2026-09-02T05:59:20+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/audit_contextual_target_f1_nuisance_hc3_compatibility_v1.py,False,{},True
scripts/v4/derive_contextual_target_f1_hc3_geometry_diagnostic_v1.py,18602,a466822237427668f659e02e00f5f5b482d6467e4fed66c55a00eb20bb9bc168,2026-09-02T12:45:04+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/derive_contextual_target_f1_hc3_geometry_diagnostic_v1.py,False,{},True
scripts/v4/validate_contextual_target_f1_hc3_geometry_diagnostic_v1.py,8252,4b8f1a88066633df8dca55eb273004f789bd6bc10f48baff1c6eafd48bbce4f6,2026-09-02T12:45:10+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_hc3_geometry_diagnostic_v1.py,False,{},True
scripts/v4/finalize_contextual_target_f1_hc3_geometry_diagnostic_v1.py,6792,85b890bafeed30ec4f2054313602ecc0e224551fabdb6835372fdab7c3b2cf52,2026-09-02T12:59:56+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_hc3_geometry_diagnostic_v1.py,False,{},True
scripts/v4/audit_contextual_target_f1_hc3_numrank_repair_v1.py,7466,8c3a8d72d65f93c4a7f8e72b818eca1e82b41de2932663b118c7318214614cf6,2026-09-02T13:28:58+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/audit_contextual_target_f1_hc3_numrank_repair_v1.py,False,{},True
scripts/v4/validate_contextual_target_f1_hc3_numrank_repair_v1.py,3153,a042464f2220ad61ba8c0aa4eb7facbdafe9b1d1d00dee6c16e43ecc25e77b74,2026-09-02T13:29:02+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_hc3_numrank_repair_v1.py,False,{},True
scripts/v4/finalize_contextual_target_f1_hc3_numrank_repair_v1.py,4650,136e5883aefc98bbe99aff8f8c4e3a6b3a685dad2e98728ccf57daae80b7f9a4,2026-09-02T13:30:14+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_hc3_numrank_repair_v1.py,False,{},True
scripts/v4/audit_contextual_target_f1_hc3_incremental_rank_v1.py,5519,0f477731ef1e081b414f72755f58a4e10a343011ce0c9272dd0b47485e093880,2026-09-02T14:09:00+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/audit_contextual_target_f1_hc3_incremental_rank_v1.py,False,{},True
scripts/v4/validate_contextual_target_f1_hc3_incremental_rank_v1.py,2033,0e94532c65b2ca19eec2f84c8f103f2f2db1c4e26a7711a69d3d0ddabb91f667,2026-09-02T14:08:42+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_hc3_incremental_rank_v1.py,False,{},True
scripts/v4/finalize_contextual_target_f1_hc3_incremental_rank_v1.py,3846,08510dfc7fd7ce47ede41aefdf14db65d106de8e50469e5fc80b457365d91fa9,2026-09-02T14:12:34+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_hc3_incremental_rank_v1.py,False,{},True
scripts/v4/derive_contextual_target_f1_hc3_incremental_rank_v2.py,13574,4b8690b415218b357f02251023c164ea6ab435455a38f8fafbe616036ab58571,2026-09-02T14:20:14+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/derive_contextual_target_f1_hc3_incremental_rank_v2.py,False,{},True
scripts/v4/validate_contextual_target_f1_hc3_incremental_rank_v2.py,5976,4adfe014e524c0a4fa8ebe754d3ed237c1594f5443af591809d664a30a452640,2026-09-02T14:35:20+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_hc3_incremental_rank_v2.py,False,{},True
scripts/v4/finalize_contextual_target_f1_hc3_incremental_rank_v2.py,5536,184283b702c750b882f360a33bd9aa495125c54d6c68cc30c9e2f9efc0161fea,2026-09-02T14:36:56+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_hc3_incremental_rank_v2.py,False,{},True
scripts/v4/derive_contextual_target_f1_hc3_replication_frontier_v3.py,18560,983ce397560933785025b2d862afbcb407a7e00e18cb07d9d283bfe48797afb0,2026-09-02T16:30:24+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/derive_contextual_target_f1_hc3_replication_frontier_v3.py,False,{},True
scripts/v4/validate_contextual_target_f1_hc3_replication_frontier_v3.py,8593,59f0e7e67957cd6a0507c1442c896462407fec6e9e80ffbaedb603b2d442dafd,2026-09-02T16:21:38+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_hc3_replication_frontier_v3.py,False,{},True
scripts/v4/finalize_contextual_target_f1_hc3_replication_frontier_v3.py,7432,be86e71d667b2d79da9c5007a7ef89656fc188b05cde27006c881af5f28ff2bc,2026-09-02T16:37:48+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_hc3_replication_frontier_v3.py,False,{},True
scripts/v4/derive_contextual_target_f1_hc3_nuisance_design_freeze_v1.py,19767,13873711d5e3a673fd9b26ea5f7ad3e69224e457672b4b121047e9ce885a9c37,2026-09-02T16:55:48+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/derive_contextual_target_f1_hc3_nuisance_design_freeze_v1.py,False,{},True
scripts/v4/validate_contextual_target_f1_hc3_nuisance_design_freeze_v1.py,9981,21ddc528cd3b4d2f7840da056395afa51e482691fd14462ed4a7fe47feec16c5,2026-09-02T17:02:52+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_hc3_nuisance_design_freeze_v1.py,False,{},True
scripts/v4/finalize_contextual_target_f1_hc3_nuisance_design_freeze_v1.py,6937,30f5194eece0a036247a976798b8a9d31d366b7506501a758d5db6fd5d8196cd,2026-09-02T17:02:58+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_hc3_nuisance_design_freeze_v1.py,False,{},True
scripts/v4/build_contextual_target_f1_hc3_15b_provenance_repair_v1.py,10888,65119d4eccc23447c56f9e88fc13cca794046bab83c833b8a7b3bc95a9c78011,2026-09-02T17:47:32+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/build_contextual_target_f1_hc3_15b_provenance_repair_v1.py,False,{},True
scripts/v4/validate_contextual_target_f1_hc3_15b_provenance_repair_v1.py,6397,370f849e86129dce25a43fafb482ba1d80d3d528ecba8d070f881f822a041010,2026-09-02T17:47:36+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/validate_contextual_target_f1_hc3_15b_provenance_repair_v1.py,False,{},True
scripts/v4/finalize_contextual_target_f1_hc3_15b_provenance_repair_v1.py,6709,20a5e7eb5eeee9780c93127bc6ad2aeaf85a11b60ec8c98e53df33f6a4bd7d6f,2026-09-02T17:49:12+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/finalize_contextual_target_f1_hc3_15b_provenance_repair_v1.py,False,{},True
scripts/v4/contextual_target_f1_hc3_15c_adapter_v1.py,12309,a29398c365c284950fcf513b093771520772640cf527b4208425759accff764c,2026-09-02T18:44:10+00:00,.py,False,False,UNTRACKED_NONIGNORED,,F1,CURRENT_SOURCE,True,False,REVIEW_SAFE,False,True,,PROPOSE_REVIEW_MIRROR,compact conclusion-bearing/review authority,scripts/v4/contextual_target_f1_hc3_15c_adapter_v1.py,False,{},True
