target,target_key,rank,module_or_component,gene,evidence_level,baseline_metric,ablated_metric,delta_metric,mean_abs_prediction_delta,direction,kg_status,interpretation,recommended_validation_type
6e10/Aβ,6e10/A_beta,1,module_pca_component_1,,module_pca_component_counterfactual_hypothesis,0.3347372684013365,0.15476359218386151,-0.17997367621747498,0.14131676271025415,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,3,module_lysosome_phagocytosis,,module_counterfactual_hypothesis,0.4519590968917688,0.39273058621038787,-0.05922851068138091,0.0854019102474567,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,4,module_pca_component_1,,module_pca_component_counterfactual_hypothesis,0.4519590968917688,0.40672268907563025,-0.045236407816138524,0.0685137912272274,ablation_increases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,5,module_disease_associated_microglia,,module_counterfactual_hypothesis,0.4519590968917688,0.4194188518781007,-0.03254024501366809,0.06349934831705488,ablation_increases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,6,module_plaque_response,,module_counterfactual_hypothesis,0.4519590968917688,0.4196618406398704,-0.03229725625189839,0.0640961582275503,ablation_increases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,7,module_pca_component_6,,module_pca_component_counterfactual_hypothesis,0.4519590968917688,0.42512908777969016,-0.026830009112078612,0.026198495313404308,ablation_increases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,8,module_vascular_barrier_myeloid,,module_counterfactual_hypothesis,0.4519590968917688,0.4261010428267693,-0.02585805406499947,0.06212200082832166,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,9,module_at8_associated_first_pass,,module_counterfactual_hypothesis,0.4519590968917688,0.43278323377543787,-0.019175863116330905,0.048204883515756504,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,10,module_lipid_metabolism,,module_counterfactual_hypothesis,0.4519590968917688,0.4334717019337856,-0.018487394957983183,0.05940999440860996,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,11,module_pca_component_4,,module_pca_component_counterfactual_hypothesis,0.4519590968917688,0.4361243292497722,-0.015834767641996594,0.072430556628322,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,12,module_pca_component_7,,module_pca_component_counterfactual_hypothesis,0.4519590968917688,0.43671155209071577,-0.015247544801053003,0.07028776351759312,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,13,module_chemokine_migration,,module_counterfactual_hypothesis,0.4519590968917688,0.43816948466133443,-0.013789612230434345,0.056416882462383855,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,14,module_senescence_stress,,module_counterfactual_hypothesis,0.4519590968917688,0.44359623367419265,-0.008362863217576122,0.04731014496210423,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,15,module_antigen_presentation,,module_counterfactual_hypothesis,0.4519590968917688,0.4490027336235699,-0.0029563632681988694,0.022652585072299853,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,16,module_inflammatory_signaling,,module_counterfactual_hypothesis,0.4519590968917688,0.4500961830515339,-0.0018629138402348477,0.012204878719540372,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,17,module_oxidative_stress,,module_counterfactual_hypothesis,0.4519590968917688,0.4518983497013263,-6.0747190442467236e-05,0.02133882723079535,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,18,module_pca_component_8,,module_pca_component_counterfactual_hypothesis,0.4519590968917688,0.45193884782828797,-2.0249063480803908e-05,0.03141447322531658,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,19,module_interferon_response,,module_counterfactual_hypothesis,0.4519590968917688,0.4547129695251595,0.0027538726333907193,0.029220090796625273,ablation_increases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,20,module_pca_component_5,,module_pca_component_counterfactual_hypothesis,0.4519590968917688,0.45479396577908265,0.0028348688873138794,0.04786007529738242,ablation_decreases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,21,module_complement,,module_counterfactual_hypothesis,0.4519590968917688,0.45979548445884383,0.007836387567075054,0.01504035631861346,ablation_increases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,22,module_synapse_pruning,,module_counterfactual_hypothesis,0.4519590968917688,0.4614559076642706,0.009496810772501807,0.04691015025850366,ablation_increases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
NeuN,NeuN,23,module_homeostatic_microglia,,module_counterfactual_hypothesis,0.4519590968917688,0.46388579528196816,0.011926698390199386,0.01683228354230518,ablation_increases_prediction,local_resources_found_but_not_schema_mapped,model-implied counterfactual sensitivity; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,24,module_at8_associated_first_pass,BSG,model_implied_gene_hypothesis,,,-0.13404880024298882,0.07679838157903264,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,25,module_at8_associated_first_pass,SLC6A12,model_implied_gene_hypothesis,,,-0.13404880024298882,0.07679838157903264,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,26,module_at8_associated_first_pass,IL27RA,model_implied_gene_hypothesis,,,-0.13404880024298882,0.07679838157903264,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,27,module_at8_associated_first_pass,NFKBIA,model_implied_gene_hypothesis,,,-0.13404880024298882,0.07679838157903264,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,28,module_at8_associated_first_pass,CTSD,model_implied_gene_hypothesis,,,-0.13404880024298882,0.07679838157903264,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,29,module_at8_associated_first_pass,DRAM1,model_implied_gene_hypothesis,,,-0.13404880024298882,0.07679838157903264,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,30,module_at8_associated_first_pass,PTPRG,model_implied_gene_hypothesis,,,-0.13404880024298882,0.07679838157903264,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,31,module_at8_associated_first_pass,TNFRSF11B,model_implied_gene_hypothesis,,,-0.13404880024298882,0.07679838157903264,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,32,module_at8_associated_first_pass,CHI3L1,model_implied_gene_hypothesis,,,-0.13404880024298882,0.07679838157903264,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,33,module_at8_associated_first_pass,S100A4,model_implied_gene_hypothesis,,,-0.13404880024298882,0.07679838157903264,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,34,module_senescence_stress,HSPA1B,model_implied_gene_hypothesis,,,-0.04527690594310019,0.05004998625255626,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,35,module_senescence_stress,GADD45A,model_implied_gene_hypothesis,,,-0.04527690594310019,0.05004998625255626,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,36,module_senescence_stress,CDKN1A,model_implied_gene_hypothesis,,,-0.04527690594310019,0.05004998625255626,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,37,module_senescence_stress,FOS,model_implied_gene_hypothesis,,,-0.04527690594310019,0.05004998625255626,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,38,module_senescence_stress,JUN,model_implied_gene_hypothesis,,,-0.04527690594310019,0.05004998625255626,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,39,module_senescence_stress,HSPA1A,model_implied_gene_hypothesis,,,-0.04527690594310019,0.05004998625255626,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,40,module_senescence_stress,HSP90AA1,model_implied_gene_hypothesis,,,-0.04527690594310019,0.05004998625255626,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,41,module_senescence_stress,CDKN2A,model_implied_gene_hypothesis,,,-0.04527690594310019,0.05004998625255626,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,42,module_senescence_stress,DDIT3,model_implied_gene_hypothesis,,,-0.04527690594310019,0.05004998625255626,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,43,module_senescence_stress,SERPINE1,model_implied_gene_hypothesis,,,-0.04527690594310019,0.05004998625255626,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,44,module_oxidative_stress,HMOX1,model_implied_gene_hypothesis,,,-0.017697681482231498,0.032890392154884054,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,45,module_oxidative_stress,NQO1,model_implied_gene_hypothesis,,,-0.017697681482231498,0.032890392154884054,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,46,module_oxidative_stress,SOD2,model_implied_gene_hypothesis,,,-0.017697681482231498,0.032890392154884054,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,47,module_oxidative_stress,SOD1,model_implied_gene_hypothesis,,,-0.017697681482231498,0.032890392154884054,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,48,module_oxidative_stress,GPX4,model_implied_gene_hypothesis,,,-0.017697681482231498,0.032890392154884054,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,49,module_oxidative_stress,GPX1,model_implied_gene_hypothesis,,,-0.017697681482231498,0.032890392154884054,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,50,module_oxidative_stress,KEAP1,model_implied_gene_hypothesis,,,-0.017697681482231498,0.032890392154884054,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,51,module_oxidative_stress,TXN,model_implied_gene_hypothesis,,,-0.017697681482231498,0.032890392154884054,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,52,module_oxidative_stress,PRDX1,model_implied_gene_hypothesis,,,-0.017697681482231498,0.032890392154884054,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,53,module_oxidative_stress,NFE2L2,model_implied_gene_hypothesis,,,-0.017697681482231498,0.032890392154884054,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,54,module_inflammatory_signaling,IL1B,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,55,module_inflammatory_signaling,CCL4,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,56,module_inflammatory_signaling,CCL2,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,57,module_inflammatory_signaling,IL27RA,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,58,module_inflammatory_signaling,NFKBIA,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,59,module_inflammatory_signaling,TNF,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,60,module_inflammatory_signaling,IL18,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,61,module_inflammatory_signaling,IL6,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,62,module_inflammatory_signaling,CXCL8,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,63,module_inflammatory_signaling,TNFRSF11B,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,64,module_inflammatory_signaling,CCL3,model_implied_gene_hypothesis,,,-0.005568492457223906,0.021362492502761603,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,65,module_lysosome_phagocytosis,CTSB,model_implied_gene_hypothesis,,,-0.00538625088589656,0.03209069260502851,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,66,module_lysosome_phagocytosis,LAPTM5,model_implied_gene_hypothesis,,,-0.00538625088589656,0.03209069260502851,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,67,module_lysosome_phagocytosis,CTSD,model_implied_gene_hypothesis,,,-0.00538625088589656,0.03209069260502851,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,68,module_lysosome_phagocytosis,NPC2,model_implied_gene_hypothesis,,,-0.00538625088589656,0.03209069260502851,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,69,module_lysosome_phagocytosis,LAMP2,model_implied_gene_hypothesis,,,-0.00538625088589656,0.03209069260502851,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,70,module_lysosome_phagocytosis,MERTK,model_implied_gene_hypothesis,,,-0.00538625088589656,0.03209069260502851,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,71,module_lysosome_phagocytosis,CD68,model_implied_gene_hypothesis,,,-0.00538625088589656,0.03209069260502851,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,72,module_lysosome_phagocytosis,LAMP1,model_implied_gene_hypothesis,,,-0.00538625088589656,0.03209069260502851,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
6e10/Aβ,6e10/A_beta,73,module_lysosome_phagocytosis,CTSS,model_implied_gene_hypothesis,,,-0.00538625088589656,0.03209069260502851,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,24,module_at8_associated_first_pass,BSG,model_implied_gene_hypothesis,,,-0.2636428065201985,0.21419549946180427,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,25,module_at8_associated_first_pass,SLC6A12,model_implied_gene_hypothesis,,,-0.2636428065201985,0.21419549946180427,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,26,module_at8_associated_first_pass,IL27RA,model_implied_gene_hypothesis,,,-0.2636428065201985,0.21419549946180427,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,27,module_at8_associated_first_pass,NFKBIA,model_implied_gene_hypothesis,,,-0.2636428065201985,0.21419549946180427,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,28,module_at8_associated_first_pass,CTSD,model_implied_gene_hypothesis,,,-0.2636428065201985,0.21419549946180427,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,29,module_at8_associated_first_pass,DRAM1,model_implied_gene_hypothesis,,,-0.2636428065201985,0.21419549946180427,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,30,module_at8_associated_first_pass,PTPRG,model_implied_gene_hypothesis,,,-0.2636428065201985,0.21419549946180427,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,31,module_at8_associated_first_pass,TNFRSF11B,model_implied_gene_hypothesis,,,-0.2636428065201985,0.21419549946180427,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,32,module_at8_associated_first_pass,CHI3L1,model_implied_gene_hypothesis,,,-0.2636428065201985,0.21419549946180427,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,33,module_at8_associated_first_pass,S100A4,model_implied_gene_hypothesis,,,-0.2636428065201985,0.21419549946180427,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,34,module_senescence_stress,HSPA1B,model_implied_gene_hypothesis,,,-0.01787992305355879,0.09481463878185703,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,35,module_senescence_stress,GADD45A,model_implied_gene_hypothesis,,,-0.01787992305355879,0.09481463878185703,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,36,module_senescence_stress,CDKN1A,model_implied_gene_hypothesis,,,-0.01787992305355879,0.09481463878185703,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,37,module_senescence_stress,FOS,model_implied_gene_hypothesis,,,-0.01787992305355879,0.09481463878185703,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,38,module_senescence_stress,JUN,model_implied_gene_hypothesis,,,-0.01787992305355879,0.09481463878185703,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,39,module_senescence_stress,HSPA1A,model_implied_gene_hypothesis,,,-0.01787992305355879,0.09481463878185703,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,40,module_senescence_stress,HSP90AA1,model_implied_gene_hypothesis,,,-0.01787992305355879,0.09481463878185703,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,41,module_senescence_stress,CDKN2A,model_implied_gene_hypothesis,,,-0.01787992305355879,0.09481463878185703,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,42,module_senescence_stress,DDIT3,model_implied_gene_hypothesis,,,-0.01787992305355879,0.09481463878185703,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,43,module_senescence_stress,SERPINE1,model_implied_gene_hypothesis,,,-0.01787992305355879,0.09481463878185703,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,44,module_oxidative_stress,HMOX1,model_implied_gene_hypothesis,,,-0.017292700212615197,0.08498531255915555,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,45,module_oxidative_stress,NQO1,model_implied_gene_hypothesis,,,-0.017292700212615197,0.08498531255915555,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,46,module_oxidative_stress,SOD2,model_implied_gene_hypothesis,,,-0.017292700212615197,0.08498531255915555,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,47,module_oxidative_stress,SOD1,model_implied_gene_hypothesis,,,-0.017292700212615197,0.08498531255915555,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,48,module_oxidative_stress,GPX4,model_implied_gene_hypothesis,,,-0.017292700212615197,0.08498531255915555,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,49,module_oxidative_stress,GPX1,model_implied_gene_hypothesis,,,-0.017292700212615197,0.08498531255915555,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,50,module_oxidative_stress,KEAP1,model_implied_gene_hypothesis,,,-0.017292700212615197,0.08498531255915555,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,51,module_oxidative_stress,TXN,model_implied_gene_hypothesis,,,-0.017292700212615197,0.08498531255915555,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
AT8,AT8,52,module_oxidative_stress,PRDX1,model_implied_gene_hypothesis,,,-0.017292700212615197,0.08498531255915555,projected_from_module_counterfactual,local_knowledge_resource_missing,module-membership projected model-implied gene hypothesis; requires independent validation,independent_experimental_or_external_validation_required
